,62.4293036_6.3280543,62.4728130_6.1584737,62.4648029_6.1111520,62.4749043_6.2216744,62.4719208_6.1427615,62.4677730_6.3069108,62.4726771_6.1614843,62.5581807_6.2647180,62.4695645_6.6247074,62.4735740_6.1568680,62.4728964_6.1563672,62.4699296_6.1460985,62.4712466_6.1538577,62.4712260_6.1528700,62.4714696_6.1536135,62.4752591_6.1530952,62.4714804_6.1512358,62.4712404_6.1617014,62.4744125_6.1566436,62.4756638_6.1552199,62.4713488_6.1559244,62.4709540_6.1530810,62.4755287_6.1560491,62.4695051_6.1521612,62.4744062_6.1557970,62.4727740_6.1650560,62.4716873_6.1609571,62.4727409_6.2309420,62.4731906_6.1567012,62.4604828_6.2686763,62.4643885_6.3172074,62.4723101_6.1583677,62.4746740_6.1569160,62.4752788_6.1565513,62.4697710_6.1256370,62.4735516_6.1564804,62.4715115_6.2065205,62.4700820_6.1400480,62.4273801_6.3156902,62.4723820_6.2406150,62.4710560_6.1666930,62.4636310_6.3125440,62.4729228_6.1581093,62.4713742_6.1591680,62.4712141_6.1588682,62.4728188_6.1583341,62.4718628_6.1603005,62.4712525_6.1578843,62.4725947_6.1574179,62.4819990_6.1853070,62.4725015_6.1581388,62.4720040_6.2358180,62.4660480_6.3563750,62.4648170_6.3515225,62.4650820_6.3515200,62.4651818_6.3478662,62.4629970_6.3630480,62.4660900_6.1094880,62.4708459_6.1312305,62.4713955_6.1594019,62.4719148_6.1593252,62.4667330_6.1136780,62.4666932_6.1141750,62.4722192_6.1522983,62.4749561_6.1563663,62.4703741_6.1502732,62.6719230_6.6749030,62.4366350_6.3705230,62.4710580_6.3421710,62.4716084_6.3453172,62.4714714_6.3447286,62.4622693_6.3640886,62.4420250_6.3719770,62.4635290_6.3644850,62.4717260_6.3633530,62.4319749_6.4127797,62.4664420_6.3512370,62.4669725_6.3502766,62.4624300_6.3636223,62.4673802_6.3564385,62.4842080_6.3899840,62.4686300_6.3477760,62.4666080_6.2460440,62.4683680_6.2920740,62.4420055_6.2580881,62.4431074_6.2726405,62.4444111_6.1943517,62.4424369_6.1886657,62.4415864_6.2751885,62.4390436_6.1854688,62.4246541_6.3055775,62.4421478_6.1903413,62.4376538_6.1879915,62.4407026_6.1998007,62.4378240_6.2349440,62.4402429_6.2730816
62.4727409_6.2309420,13044.6,4010.4,7080.5,880.2,4942.2,6268.6,4013.6,50192.8,26736.2,4133.8,4109.6,4533.1,4256.6,4275.5,4237.2,4566.3,4310.1,3694.2,4396.2,4426.0,4000.4,4246.7,4651.1,4352.3,4385.6,3917.1,4030.8,0.0,4141.6,3139.5,5503.8,4218.4,4420.3,4617.9,5663.8,4281.8,1399.8,4837.8,13650.8,571.5,3440.9,5664.4,4031.5,3934.2,3816.2,4017.6,3864.2,3875.9,4107.7,4321.6,4218.8,497.6,7781.5,7447.8,7439.5,7124.5,8348.1,6945.5,5378.4,3946.5,3907.9,6729.5,6760.3,4433.0,4610.0,4310.0,61530.0,11410.5,6934.9,6776.5,6779.3,8433.7,10911.2,8125.6,7422.7,13070.0,7287.5,7240.8,8234.5,7311.8,9551.4,7452.5,1498.5,4124.2,19647.2,18999.4,23906.7,23838.2,18737.9,24112.1,14557.3,23815.0,24030.5,23175.0,21276.0,18569.4
62.4731906_6.1567012,16874.6,152.4,3472.7,4537.3,1334.4,10098.6,290.4,54320.2,30566.2,7.8,251.6,925.3,503.2,522.0,483.7,509.9,702.3,492.3,293.3,435.0,559.3,544.2,594.7,838.7,340.4,474.1,356.9,4404.4,0.0,7170.5,9333.8,360.4,269.2,561.5,2056.0,528.4,3094.7,1230.0,17480.8,5107.6,708.6,9494.4,173.5,422.9,646.0,159.6,306.0,705.7,249.7,2724.2,360.8,5229.2,11611.5,11277.8,11269.5,10954.5,12178.1,3337.7,1770.6,435.2,294.3,3121.7,3152.5,825.2,553.6,702.2,65657.4,15240.5,10764.9,10606.5,10609.3,12263.7,14741.2,11955.6,11252.7,16900.0,11117.5,11070.8,12064.5,11141.8,13381.4,11282.5,5529.5,7954.2,23477.2,22829.4,27736.7,27668.2,22567.9,27942.1,18387.3,27645.0,27860.5,27005.0,25106.0,22399.4
62.4604828_6.2686763,10313.7,6996.2,10066.4,3881.8,7928.0,5235.7,6999.4,48496.0,24005.3,7119.7,7095.4,7518.9,7242.5,7261.3,7223.0,7552.2,7296.0,6680.0,7382.0,7411.8,6986.2,7232.5,7637.0,7338.1,7371.4,6902.9,7016.7,3257.0,7127.4,0.0,2952.4,7204.2,7406.2,7603.8,8649.7,7267.7,4883.9,7823.6,10919.9,2748.1,6426.7,3113.0,7017.3,6920.1,6802.0,7003.4,6850.0,6861.7,7093.5,7307.4,7204.6,2869.7,5293.6,4896.4,4888.0,4573.0,5869.1,9931.3,8364.3,6932.3,6893.8,9715.4,9746.2,7418.9,7595.9,7295.9,59833.1,8679.7,5902.0,5743.7,5746.5,5702.8,8180.3,5869.2,6389.9,10339.2,5392.6,5303.9,5755.5,5157.0,7962.1,4947.2,1896.1,2838.9,16916.4,16268.6,21175.9,21107.3,16007.0,21381.2,11826.5,21084.2,21299.6,20444.1,18545.2,15838.6
62.4643885_6.3172074,8074.4,9381.0,12451.2,6353.4,10312.9,2529.0,9384.2,46139.4,21766.0,9504.5,9480.3,9903.7,9627.3,9646.2,9607.8,9937.0,9680.8,9064.8,9766.9,9796.6,9371.1,9617.4,10021.8,9723.0,9756.3,9287.8,9401.5,5728.6,9512.3,2974.9,0.0,9589.1,9791.0,9988.6,11034.5,9652.5,7268.8,10208.4,8680.6,5435.3,8811.5,328.5,9402.2,9304.9,9186.9,9388.2,9234.9,9246.5,9478.3,9692.3,9589.4,5556.9,2937.1,2539.9,2531.5,2216.5,3629.8,12316.1,10749.1,9317.2,9278.6,12100.2,12131.0,9803.7,9980.7,9680.7,57476.6,6440.3,3598.9,3440.6,3443.4,3463.5,5941.0,3292.1,3783.5,8099.9,3036.0,2947.4,3516.2,2800.5,5605.6,2590.6,4199.3,1878.4,14677.1,14029.2,18936.6,18868.0,13767.7,19141.9,9587.1,18844.9,19060.3,18204.8,16305.8,13599.3
62.4723101_6.1583677,16951.4,208.0,3399.5,4614.1,1261.2,10175.4,367.2,54397.1,30643.0,352.7,178.4,852.1,429.9,448.8,410.5,739.6,629.1,569.1,503.1,644.8,486.1,471.0,824.4,765.5,558.9,550.9,433.7,4481.2,360.4,7247.3,9410.6,0.0,478.9,791.3,1982.8,455.2,3171.5,1156.7,17557.6,5184.4,785.4,9571.2,186.9,499.7,603.5,200.8,382.8,620.4,110.7,2801.0,0.4,5306.0,11688.3,11354.6,11346.3,11031.3,12255.0,3264.4,1697.4,512.0,371.1,3048.5,3079.3,752.0,783.4,629.0,65734.2,15317.3,10841.7,10683.3,10686.1,12340.5,14818.0,12032.4,11329.5,16976.9,11194.3,11147.6,12141.3,11218.6,13458.2,11359.3,5606.3,8031.0,23554.0,22906.2,27813.6,27745.0,22644.7,28018.9,18464.1,27721.9,27937.3,27081.8,25182.8,22476.2
62.4746740_6.1569160,16993.1,270.9,3414.9,4655.8,1276.6,10217.0,408.9,54438.7,30684.7,261.4,370.1,867.5,445.3,464.2,425.9,240.8,644.5,610.8,24.1,251.3,501.5,486.4,325.5,780.9,71.2,592.6,475.4,4522.9,269.2,7289.0,9452.3,478.9,0.0,292.4,1998.2,257.7,3213.2,1172.1,17599.3,5226.1,827.1,9612.9,292.0,541.4,618.9,278.1,424.5,635.8,368.2,2842.7,479.3,5347.6,11730.0,11396.3,11387.9,11072.9,12296.6,3279.8,1712.8,553.7,412.8,3063.9,3094.7,767.4,284.5,644.4,65775.9,15359.0,10883.3,10725.0,10727.8,12382.2,14859.7,12074.0,11371.2,17018.5,11236.0,11189.3,12183.0,11260.3,13499.9,11401.0,5648.0,8072.7,23595.7,22947.9,27855.2,27786.7,22686.3,28060.6,18505.8,27763.5,27978.9,27123.5,25224.5,22517.9
62.4752788_6.1565513,17159.0,436.9,3666.3,4821.8,1528.0,10383.0,574.8,54604.7,30850.6,427.4,536.1,1118.9,696.8,715.6,677.3,240.2,895.9,776.8,275.6,95.4,752.9,737.8,33.2,1032.3,322.7,758.6,641.4,4688.9,435.1,7455.0,9618.3,644.9,251.4,0.0,2249.6,509.1,3379.1,1423.6,17765.2,5392.1,993.1,9778.9,458.0,707.4,870.4,444.1,590.5,887.2,534.2,3008.7,645.3,5513.6,11896.0,11562.3,11553.9,11238.9,12462.6,3531.3,1964.3,719.6,578.7,3315.3,3346.2,1018.9,239.8,895.9,65941.9,15525.0,11049.3,10891.0,10893.8,12548.1,15025.7,12240.0,11537.2,17184.5,11402.0,11355.3,12349.0,11426.3,13665.9,11567.0,5813.9,8238.7,23761.7,23113.9,28021.2,27952.6,22852.3,28226.5,18671.8,27929.5,28144.9,27289.4,25390.5,22683.9
62.4697710_6.1256370,18346.9,1881.9,1453.5,6009.6,1014.7,11570.9,2041.1,55792.6,32038.5,2026.5,1782.7,1112.5,1534.6,1515.8,1554.1,2131.7,1379.7,2052.9,1961.5,2205.6,1721.0,1493.6,2216.5,1693.4,1950.9,2224.8,2000.7,5876.7,2034.3,8642.8,10806.1,1961.1,1985.7,2183.3,0.0,1847.2,4567.0,807.8,18953.1,6579.9,2276.9,10966.7,1860.8,1904.0,1828.8,1874.7,2056.7,1845.7,1850.4,4196.5,1961.4,6701.5,13083.8,12750.1,12741.8,12426.8,13650.5,1318.4,379.6,1916.3,2044.9,1102.5,1133.3,1485.7,2175.4,1370.0,67129.7,16712.8,12237.2,12078.8,12081.6,13736.0,16213.5,13427.9,12725.0,18372.4,12589.8,12543.1,13536.8,12614.1,14853.7,12754.8,7001.8,9426.5,24949.5,24301.7,29209.0,29140.5,24040.2,29414.4,19859.6,29117.4,29332.8,28477.3,26578.3,23871.7
62.4735516_6.1564804,17091.6,409.4,3369.5,4754.3,1231.2,10315.6,547.3,54537.3,30783.2,399.9,508.6,822.1,400.0,418.8,380.5,284.5,599.1,749.3,114.3,358.4,456.1,441.0,369.3,735.5,103.8,731.1,613.9,4621.5,407.6,7387.5,9550.8,617.4,138.5,336.1,1952.8,0.0,3311.7,1126.8,17697.8,5324.7,965.6,9711.5,430.5,679.9,573.6,416.5,563.0,590.4,506.7,2941.2,617.8,5446.2,11828.6,11494.9,11486.5,11171.5,12395.2,3234.5,1667.4,692.1,551.2,3018.5,3049.4,722.1,328.2,599.1,65874.4,15457.5,10981.9,10823.6,10826.4,12480.7,14958.2,12172.6,11469.7,17117.1,11334.6,11287.8,12281.5,11358.8,13598.4,11499.5,5746.5,8171.3,23694.3,23046.4,27953.8,27885.2,22784.9,28159.1,18604.3,27862.1,28077.5,27222.0,25323.0,22616.5
62.4715115_6.2065205,14806.5,2703.4,5773.5,1478.1,3635.2,8030.5,2706.6,51954.8,28498.1,2826.9,2802.6,3226.1,2949.6,2968.5,2930.2,3259.4,3003.1,2387.2,3089.2,3119.0,2693.4,2939.7,3344.1,3045.3,3078.6,2610.1,2723.9,1345.2,2834.6,4327.0,7265.7,2911.4,3113.3,3311.0,4356.8,2974.9,0.0,3530.8,15412.7,1892.1,2133.9,7426.4,2724.5,2627.2,2509.2,2710.6,2557.2,2568.9,2800.7,3014.6,2911.8,1818.2,9543.5,9209.8,9201.4,8886.4,10110.1,5638.5,4071.4,2639.5,2601.0,5422.5,5453.4,3126.1,3303.1,3003.1,63291.9,13172.4,8696.8,8538.5,8541.3,10195.6,12673.1,9887.5,9184.7,14832.0,9049.5,9002.7,9996.4,9073.8,11313.3,9214.4,2685.9,5886.2,21409.2,20761.3,25668.7,25600.1,20499.8,25874.0,16319.2,25577.0,25792.4,24936.9,23037.9,20331.4
62.4700820_6.1400480,17539.0,1074.1,2242.8,5201.7,638.8,10763.0,1233.2,54984.7,31230.6,1218.7,974.8,304.7,726.8,707.9,746.3,1323.8,638.2,1245.0,1153.7,1397.8,913.1,685.8,1408.6,885.5,1143.1,1416.9,1192.8,5068.9,1226.5,7835.0,9998.2,1153.2,1177.8,1375.5,826.1,1039.3,3759.1,0.0,18145.2,5772.1,1469.1,10158.9,1052.9,1096.2,1021.0,1066.9,1248.8,1037.8,1042.5,3388.6,1153.6,5893.6,12276.0,11942.3,11933.9,11618.9,12842.6,2107.7,542.6,1108.5,1237.1,1891.8,1922.6,744.2,1367.6,562.2,66321.8,15904.9,11429.3,11271.0,11273.8,12928.1,15405.6,12620.0,11917.2,17564.5,11782.0,11735.2,12728.9,11806.3,14045.8,11947.0,6193.9,8618.7,24141.7,23493.9,28401.2,28332.6,23232.3,28606.5,19051.8,28309.5,28524.9,27669.4,25770.5,23063.9
62.4273801_6.3156902,3447.4,17301.2,20371.3,14273.5,18233.0,9783.2,17304.4,49996.1,20348.4,17424.6,17400.4,17823.9,17547.4,17566.3,17528.0,17857.1,17600.9,16985.0,17687.0,17716.8,17291.2,17537.5,17941.9,17643.1,17676.4,17207.9,17321.6,13648.7,17432.4,11005.5,8743.3,17509.2,17711.1,17908.7,18954.6,17572.6,15188.9,18128.5,0.0,13355.4,16731.7,8822.7,17322.3,17225.0,17107.0,17308.4,17155.0,17166.6,17398.5,17612.4,17509.6,13477.0,6528.9,6464.3,6456.0,6844.0,6389.7,20236.3,18669.2,17237.3,17198.7,20020.3,20051.1,17723.8,17900.8,17600.8,61333.2,3809.4,7455.6,7297.3,7300.1,6223.4,4523.4,6389.8,7774.0,6682.3,6816.6,6769.8,6276.0,6766.5,9866.2,6981.5,12229.8,9909.0,5996.4,5348.6,10256.0,10187.4,5087.1,10461.3,906.5,10164.3,10379.7,9524.2,7625.2,4918.7
62.4723820_6.2406150,12669.6,4666.0,7736.2,1430.8,5597.8,5893.6,4669.2,49817.9,26361.2,4789.5,4765.3,5188.7,4912.3,4931.1,4892.8,5222.0,4965.8,4349.8,5051.8,5081.6,4656.0,4902.4,5306.8,5008.0,5041.3,4572.7,4686.5,575.3,4797.2,2764.6,5128.8,4874.1,5076.0,5273.6,6319.5,4937.5,1950.4,5493.4,13275.8,0.0,4096.5,5289.5,4687.1,4589.9,4471.9,4673.2,4519.9,4531.5,4763.3,4977.3,4874.4,285.6,7406.6,7072.9,7064.5,6749.5,7973.2,7601.1,6034.1,4602.1,4563.6,7385.2,7416.0,5088.7,5265.7,4965.7,61155.0,11035.6,6559.9,6401.6,6404.4,8058.7,10536.2,7750.6,7047.8,12695.1,6912.6,6865.8,7859.6,6936.9,9176.4,7077.6,1123.6,3749.3,19272.3,18624.5,23531.8,23463.2,18362.9,23737.1,14182.4,23440.1,23655.5,22800.0,20901.1,18194.5
62.4710560_6.1666930,16166.0,589.8,3691.6,3828.7,1553.3,9390.0,572.7,53611.7,29857.6,713.3,689.1,1144.2,867.7,886.6,848.3,1177.4,921.2,273.6,1007.3,1005.4,611.5,857.8,1262.2,963.4,996.7,476.2,641.9,3695.8,721.1,6461.9,8625.2,797.9,839.5,1229.1,2274.9,892.9,2386.1,1448.9,16772.2,4399.0,0.0,8785.8,610.9,545.3,427.3,597.0,443.7,487.0,687.1,2015.6,798.2,4520.6,10902.9,10569.2,10560.9,10245.9,11469.6,3556.6,1989.5,557.6,487.4,3340.6,3371.5,1044.1,1221.2,921.2,64948.8,14531.9,10056.3,9897.9,9900.7,11555.1,14032.6,11247.0,10544.1,16191.5,10408.9,10362.2,11355.9,10433.2,12672.8,10573.9,4820.9,7245.6,22768.6,22120.8,27028.2,26959.6,21859.3,27233.5,17678.7,26936.5,27151.9,26296.4,24397.4,21690.8
62.4636310_6.3125440,8153.8,9542.0,12612.2,6514.4,10473.8,2825.5,9545.2,46435.9,21845.4,9665.5,9641.2,10064.7,9788.3,9807.1,9768.8,10098.0,9841.8,9225.8,9927.8,9957.6,9532.0,9778.3,10182.8,9883.9,9917.2,9448.7,9562.5,5889.6,9673.2,3135.9,328.5,9750.0,9952.0,10149.6,11195.5,9813.5,7429.7,10369.4,8760.0,5596.3,8972.5,0.0,9563.1,9465.9,9347.9,9549.2,9395.8,9407.5,9639.3,9853.2,9750.4,5717.8,3233.6,2836.4,2828.0,2513.0,3709.2,12477.1,10910.1,9478.1,9439.6,12261.2,12292.0,9964.7,10141.7,9841.7,57773.1,6519.7,3895.4,3737.1,3739.9,3542.9,6020.4,3709.3,4080.0,8179.3,3332.5,3243.9,3595.6,3097.0,5902.1,2887.1,4360.2,2039.4,14756.5,14108.6,19016.0,18947.4,13847.1,19221.3,9666.5,18924.3,19139.7,18284.2,16385.2,13678.7
62.4729228_6.1581093,16764.5,21.1,3299.2,4427.2,1160.9,9988.4,180.3,54210.1,30456.1,165.7,78.1,751.8,329.6,348.5,310.2,532.8,528.8,382.2,316.1,457.9,385.8,370.7,617.5,665.2,363.2,364.0,246.8,4294.3,173.5,7060.4,9223.7,186.9,292.0,584.4,1882.5,354.9,2984.6,1056.4,17370.7,4997.5,598.5,9384.3,0.0,312.8,503.2,13.9,195.9,520.1,76.2,2614.1,187.3,5119.0,11501.4,11167.7,11159.3,10844.3,12068.0,3164.1,1597.1,325.1,184.2,2948.2,2979.0,651.7,576.5,528.7,65547.3,15130.4,10654.7,10496.4,10499.2,12153.6,14631.1,11845.4,11142.6,16789.9,11007.4,10960.7,11954.4,11031.7,13271.3,11172.4,5419.4,7844.1,23367.1,22719.3,27626.6,27558.1,22457.7,27832.0,18277.2,27534.9,27750.3,26894.9,24995.9,22289.3
62.4713742_6.1591680,16608.1,242.1,3562.5,4270.8,1424.1,9832.1,355.1,54053.8,30299.7,365.6,341.4,1015.0,592.9,611.8,573.4,732.6,792.1,232.0,516.0,657.7,569.9,634.0,817.4,921.8,563.1,538.9,96.6,4138.0,373.4,6904.1,9067.3,450.2,491.9,784.2,2145.8,618.1,2828.2,1319.7,17214.3,4841.2,452.6,9228.0,263.3,0.0,385.7,249.3,151.4,445.4,339.5,2457.7,450.5,4962.7,11345.1,11011.4,11003.0,10688.0,11911.7,3427.4,1860.4,12.3,139.7,3211.5,3242.3,915.0,776.3,792.0,65390.9,14974.0,10498.4,10340.1,10342.9,11997.2,14474.7,11689.1,10986.3,16633.6,10851.1,10804.3,11798.0,10875.4,13114.9,11016.1,5263.0,7687.8,23210.8,22562.9,27470.3,27401.7,22301.4,27675.6,18120.8,27378.6,27594.0,26738.5,24839.6,22133.0
62.4712141_6.1588682,16518.0,360.1,3264.3,4180.8,1126.0,9742.0,473.1,53963.7,30209.6,483.6,401.1,716.9,440.4,459.3,421.0,750.1,493.9,224.1,580.0,824.0,184.2,430.5,834.9,536.1,569.4,656.9,214.6,4047.9,491.4,6814.0,8977.3,579.5,604.1,801.7,1847.6,465.6,2738.2,1021.5,17124.3,4751.1,448.1,9137.9,381.3,118.0,0.0,367.3,269.4,59.6,468.8,2367.7,579.9,4872.6,11255.0,10921.3,10912.9,10597.9,11821.6,3129.2,1562.2,130.3,257.7,2913.3,2944.1,616.8,793.8,493.8,65300.9,14884.0,10408.3,10250.0,10252.8,11907.1,14384.7,11599.0,10896.2,16543.5,10761.0,10714.3,11708.0,10785.3,13024.9,10926.0,5173.0,7597.7,23120.7,22472.9,27380.2,27311.6,22211.3,27585.6,18030.8,27288.5,27503.9,26648.4,24749.5,22042.9
62.4728188_6.1583341,16750.5,7.2,3313.1,4413.3,1174.8,9974.5,166.3,54196.2,30442.1,151.8,92.1,765.7,343.6,362.4,324.1,518.8,542.7,368.3,302.2,444.0,399.7,384.6,603.6,679.1,349.3,350.1,232.9,4280.4,159.6,7046.5,9209.7,200.8,278.1,570.4,1896.4,368.8,2970.6,1070.4,17356.7,4983.6,584.5,9370.4,13.9,298.9,517.2,0.0,182.0,581.6,90.1,2600.1,201.2,5105.1,11487.5,11153.8,11145.4,10830.4,12054.1,3178.1,1611.1,311.1,170.2,2962.1,2993.0,665.7,562.5,542.7,65533.4,15116.4,10640.8,10482.5,10485.3,12139.6,14617.1,11831.5,11128.7,16776.0,10993.5,10946.7,11940.4,11017.8,13257.3,11158.5,5405.4,7830.2,23353.2,22705.4,27612.7,27544.1,22443.8,27818.0,18263.3,27521.0,27736.4,26880.9,24982.0,22275.4
62.4718628_6.1603005,16595.7,174.8,3495.1,4258.4,1356.8,9819.7,287.8,54041.4,30287.3,298.2,274.0,947.7,525.5,544.4,506.1,665.3,724.7,219.6,448.6,590.4,557.5,566.6,750.0,861.1,495.7,471.5,135.0,4125.6,306.0,6891.7,9054.9,382.8,424.5,716.9,2078.4,550.8,2815.8,1252.3,17201.9,4828.8,443.7,9215.6,195.9,201.0,373.3,182.0,0.0,433.0,272.1,2445.3,383.2,4950.3,11332.7,10999.0,10990.6,10675.6,11899.3,3360.0,1793.0,213.2,72.3,3144.1,3174.9,847.6,709.0,724.6,65378.5,14961.6,10486.0,10327.7,10330.5,11984.8,14462.3,11676.7,10973.9,16621.2,10838.7,10791.9,11785.6,10863.0,13102.5,11003.7,5250.6,7675.4,23198.4,22550.5,27457.9,27389.3,22289.0,27663.2,18108.4,27366.2,27581.6,26726.1,24827.2,22120.6
62.4712525_6.1578843,16666.5,300.5,3620.8,4329.2,1482.5,9890.5,413.5,54112.2,30358.1,424.0,399.7,1073.4,651.3,670.1,631.8,791.0,850.4,290.4,574.4,716.1,628.2,692.3,875.8,980.2,621.4,597.2,155.0,4196.3,431.7,6962.4,9125.7,508.5,550.2,842.6,2204.1,676.5,2886.6,1378.1,17272.7,4899.5,511.0,9286.3,321.6,58.4,444.1,307.7,209.8,0.0,397.8,2516.1,508.9,5021.1,11403.4,11069.7,11061.4,10746.4,11970.1,3485.8,1918.7,70.6,198.1,3269.8,3300.7,973.3,834.7,850.4,65449.3,15032.4,10556.8,10398.4,10401.2,12055.6,14533.1,11747.5,11044.6,16692.0,10909.4,10862.7,11856.4,10933.7,13173.3,11074.4,5321.4,7746.1,23269.1,22621.3,27528.7,27460.1,22359.8,27734.0,18179.2,27437.0,27652.4,26796.9,24897.9,22191.3
62.4725947_6.1574179,16840.7,97.3,3288.8,4503.4,1150.4,10064.6,256.5,54286.3,30532.3,241.9,67.7,741.3,319.2,338.1,299.8,628.9,518.4,458.4,392.3,534.1,375.3,360.3,713.7,654.7,448.2,440.2,323.0,4370.5,249.7,7136.6,9299.9,110.7,368.2,680.5,1872.1,344.4,3060.8,1046.0,17446.9,5073.7,674.7,9460.5,76.2,389.0,492.8,90.1,272.1,509.7,0.0,2690.3,111.1,5195.2,11577.6,11243.9,11235.5,10920.5,12144.2,3153.7,1586.7,401.3,260.4,2937.8,2968.6,641.3,672.6,518.3,65623.5,15206.6,10730.9,10572.6,10575.4,12229.7,14707.3,11921.6,11218.8,16866.1,11083.6,11036.9,12030.6,11107.9,13347.5,11248.6,5495.6,7920.3,23443.3,22795.5,27702.8,27634.2,22533.9,27908.2,18353.4,27611.1,27826.5,26971.0,25072.1,22365.5
62.4819990_6.1853070,17071.3,2519.9,5590.0,4734.0,3451.7,10295.3,2523.1,51596.1,30762.9,2643.3,2619.1,3042.6,2766.1,2785.0,2746.7,3075.9,2819.6,2203.7,2905.7,2935.5,2509.9,2756.2,3160.6,2861.8,2895.1,2426.6,2540.3,4601.2,2651.1,7367.2,9530.5,2727.9,2929.8,3127.5,4173.3,2791.4,3291.4,3347.3,17677.5,5304.3,1950.4,9691.1,2541.0,2443.7,2325.7,2527.1,2373.7,2385.4,2617.2,0.0,2728.3,5425.9,11808.3,11474.5,11466.2,11151.2,12374.9,5455.0,3887.9,2456.0,2417.4,5239.0,5269.9,2942.6,3119.6,2819.6,62933.2,15437.2,10961.6,10803.2,10806.0,12460.4,14937.9,12152.3,11449.4,17096.8,11314.2,11267.5,12261.2,11338.5,13578.1,11479.2,5726.2,8150.9,23673.9,23026.1,27933.5,27864.9,22764.6,28138.8,18584.0,27841.8,28057.2,27201.7,25302.7,22596.2
62.4725015_6.1581388,16951.7,208.4,3399.9,4614.5,1261.5,10175.7,367.6,54397.4,30643.3,353.0,178.8,852.4,430.3,449.2,410.8,740.0,629.5,569.5,503.4,645.2,486.4,471.4,824.8,765.8,559.3,551.3,434.1,4481.6,360.8,7247.7,9411.0,0.4,479.3,791.6,1983.2,455.5,3171.9,1157.1,17558.0,5184.8,785.8,9571.6,187.3,500.1,603.9,201.2,383.2,620.8,111.1,2801.4,0.0,5306.3,11688.7,11355.0,11346.6,11031.6,12255.3,3264.8,1697.8,512.3,371.4,3048.9,3079.7,752.4,783.7,629.4,65734.6,15317.7,10842.0,10683.7,10686.5,12340.8,14818.4,12032.7,11329.9,16977.2,11194.7,11148.0,12141.7,11219.0,13458.6,11359.7,5606.7,8031.4,23554.4,22906.6,27813.9,27745.3,22645.0,28019.3,18464.5,27722.2,27937.6,27082.1,25183.2,22476.6
62.4720040_6.2358180,12764.8,4761.2,7831.3,1363.1,5693.0,5988.8,4764.4,49913.0,26456.4,4884.6,4860.4,5283.9,5007.4,5026.3,4988.0,5317.1,5060.9,4445.0,5147.0,5176.8,4751.2,4997.5,5401.9,5103.1,5136.4,4667.9,4781.6,507.5,4892.4,2859.7,5224.0,4969.2,5171.1,5368.8,6414.6,5032.6,1882.6,5588.6,13371.0,291.8,4191.7,5384.6,4782.3,4685.0,4567.0,4768.4,4615.0,4626.7,4858.5,5072.4,4969.6,0.0,7501.7,7168.0,7159.7,6844.7,8068.4,7696.3,6129.2,4697.3,4658.7,7480.3,7511.2,5183.8,5360.9,5060.8,61250.2,11130.7,6655.1,6496.7,6499.5,8153.9,10631.4,7845.8,7142.9,12790.3,7007.7,6961.0,7954.7,7032.0,9271.6,7172.7,1218.7,3844.4,19367.4,18719.6,23627.0,23558.4,18458.1,23832.3,14277.5,23535.3,23750.7,22895.2,20996.2,18289.6
62.4660480_6.3563750,5905.6,11443.4,14513.6,8415.8,12375.2,3365.5,11446.6,44138.4,19597.2,11566.9,11542.7,11966.1,11689.7,11708.5,11670.2,11999.4,11743.2,11127.2,11829.2,11859.0,11433.4,11679.8,12084.2,11785.4,11818.6,11350.1,11463.9,7791.0,11574.6,5333.5,2984.3,11651.5,11853.4,12051.0,13096.9,11714.9,9331.2,12270.8,6511.8,7497.7,10873.9,3280.8,11464.5,11367.3,11249.3,11450.6,11297.3,11308.9,11540.7,11754.6,11651.8,7619.2,0.0,497.3,488.9,876.9,1513.6,14378.5,12811.5,11379.5,11341.0,14162.6,14193.4,11866.1,12043.1,11743.1,55475.5,4271.5,1597.9,1439.5,1442.4,1294.7,3772.2,1291.0,1782.4,5931.1,849.5,802.8,1400.0,799.4,3604.5,1014.5,6557.8,4237.0,12508.3,11860.4,16767.8,16699.2,11598.9,16973.1,7418.3,16676.1,16891.5,16036.0,14137.1,11430.5
62.4648170_6.3515225,5769.8,11350.4,14420.5,8322.8,12282.2,2976.2,11353.6,44081.8,19461.4,11473.9,11449.6,11873.1,11596.6,11615.5,11577.2,11906.4,11650.1,11034.2,11736.2,11766.0,11340.4,11586.7,11991.1,11692.3,11725.6,11257.1,11370.9,7698.0,11481.6,4944.3,2595.1,11558.4,11760.4,11958.0,13003.8,11621.9,9238.1,12177.8,6376.0,7404.7,10780.9,2891.6,11371.5,11274.2,11156.2,11357.6,11204.2,11215.9,11447.7,11661.6,11558.8,7526.2,505.3,0.0,31.5,487.7,1325.2,14285.5,12718.5,11286.5,11248.0,14069.5,14100.4,11773.1,11950.1,11650.1,55418.9,4135.7,1541.3,1383.0,1385.8,1158.9,3636.4,1234.5,1725.9,5795.3,793.0,746.2,1211.5,742.8,3548.0,961.5,6168.6,3847.8,12372.4,11724.6,16632.0,16563.4,11463.1,16837.3,7282.5,16540.3,16755.7,15900.2,14001.2,11294.6
