,Depot,Motorhuset AS,"Lobyvegen 2, 6789 Loen","Loenvegen 2, 6789 Loen","Kongshaug, 6350 Eidsbygda","Tafjord, 6214 Norddal",Alnes Fyr og opplevelsessenter,Anno,"Brattvåg, 6270 Brattvåg",Brattvåg Fjordhotell,AMFI MOA - BRO - NORD - SYD,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Langelandsvegen 47, 6010 Ålesund",KIPERVIKGATA 5,PARKGATA 11B,"Ålesund, 6008 Ålesund","Eidsgata 12, 6770 Nordfjordeid","Kongensgate 1, 6002 Ålesund","Dregesvegen 2, 6200 Stranda","Kirkegata 4, 6002 Ålesund",Egon Ålesund,"Skulevegen 1, 6770 Nordfjordeid",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ålesund, 6002 Ålesund",Felleskjøpet Nordfjordeid,Felleskjøpet Volda,"Langevåg, 6030 Langevåg",SKARBØVIKGATA 26,"Ørskog, 6240 Ørskog","Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Løvenvoldgata 6, 6002 Ålesund",APOTEKERGATA 5,"Gate 1, 6718 Deknepollen","Kyaborga 4, 6150 Ørsta","Sjukehusveien 14, 6770 Nordfjordeid",Hornindal skisenter,"Apotekergata 5, 6004 Ålesund",APOTEKERGATA 1-3,KONGENS GATE 28A,Isehaug kafeteria,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Hjelledalen,Joker Larsnes,Joker Loen,Joker Stadlandet,Joker Stordal,Joker Vatne,Vigra post i butikk,Joker Åheim,KONGENS GATE 11,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta","Bryggja, 6720 Bryggja",Meny Fosnavåg,LERSTADVEGEN 291,"HIG, 6010 Ålesund",SKATEFLUKAIA 1B,"Selje, 6740 Selje",KEISER WILHELMS GATE 2,"Valldal, 6210 Valldal","Måløy, 6700 Måløy","Tonningsgata, 6783 Stryn","Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",SKANSEKAIA 4A,"Søvika, 6065 Ulsteinvik",Nordfjord hotell,Quality Hotel Ulstein,Quality Hotel Waterfront,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Storgata 16, 6002 Ålesund","Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,BLINDHEIM INDUSTRIVEG 2D,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Ørskog,Storfjord Gastropub,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sunnmøre Folkehøgskule,KONGENS GATE 32A,"Gate 1 17, 6718 Deknepollen",Tik Café & Restaurant,"Brugata 4, 6390 Vestnes","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",KEISER WILHELMS GATE 39,Zuuma,"Borgundvegen 340, 6009 Ålesund"
"Ålesund, 6002 Ålesund",1333.6,3963.8,9653.4,9689.6,2980.1,5609.7,1524.3,28.7,2908.1,2906.0,846.9,2918.6,10584.8,9090.2,3355.5,2715.2,2119.7,12039.4,10018.0,2565.0,108.2,979.8,11331.0,3153.3,8889.1,47.9,4078.0,888.4,5374.6,2117.5,1870.2,5525.8,4914.8,1680.0,855.8,111.5,125.1,262.3,8988.4,16.4,4834.5,110.1,93.6,9058.1,1126.9,3345.4,423.3,892.7,2648.2,1079.0,4867.9,109.0,0.0,9073.2,5341.4,2095.0,246.3,2541.1,9060.3,9011.3,32.1,18.2,11915.6,4892.6,9031.3,7993.1,31.8,16.8,130.8,8927.7,1139.7,5324.2,6139.4,10137.7,5659.5,9557.9,11882.5,3805.8,2308.3,1376.0,9706.7,94.7,4836.4,5660.0,140.7,2065.8,5685.3,2683.4,258.5,306.1,941.1,11687.4,498.9,462.0,1243.4,314.8,1880.0,4782.7,8887.1,4077.3,312.9,59.3,4620.6,2035.7,87.5,887.7,4029.5,8983.3,633.4,853.6,4843.3,11833.2,5893.6,592.6,859.2,110.1,10749.8,98.6,5402.5,11920.8,8911.8,12443.3,127.6,141.9,4099.5,8995.9,4148.0,59.9,120.0,4978.3,132.2,4785.1,1255.1,1154.4,8707.6,5731.4,7560.7,5122.3,2096.9,12321.7,933.0,4218.8,4639.1,3212.1,4316.2,4012.5,5406.8,3607.3,5624.6,713.0,1213.7,1090.3,4167.7,2549.7,4781.8,4820.8,8906.6,1272.7,3925.3,132.1,11916.7,4825.0,4098.6,4138.8,93.2,112.9,97.6,133.2
Felleskjøpet Nordfjordeid,7587.4,5070.1,3529.1,3565.3,9871.5,6461.8,9682.8,8475.4,9799.5,9797.4,7700.5,9810.0,2097.1,157.5,5621.1,7432.4,8107.2,3599.1,3893.7,9422.6,8478.6,7709.5,4568.0,6917.3,2764.8,8482.1,5016.3,9046.9,8670.8,9008.9,7857.7,3071.8,3776.2,8537.6,9014.3,8428.8,8448.6,8278.3,107.1,8487.5,5686.6,8480.5,8442.3,18.3,7590.1,5617.9,8205.7,7697.9,7440.4,9237.5,3689.2,8469.1,8502.3,0.0,3411.6,8082.5,8693.9,9398.7,127.6,78.6,8506.8,8485.7,3475.3,3720.1,82.7,3001.1,8506.5,8487.1,8501.2,2803.4,9298.2,5476.2,3915.1,4500.7,5811.5,3433.6,5119.5,8806.1,9199.7,9534.5,2997.0,8465.1,3696.4,3232.4,8383.7,8923.4,3231.3,7450.6,8706.1,8304.9,7686.8,3247.1,8281.3,8238.0,7706.6,8349.7,7867.5,5634.8,2762.8,5015.6,8760.5,8468.6,4772.6,8023.2,8524.6,7790.8,10887.1,248.8,8178.8,7709.7,3704.8,3016.8,6045.6,8025.6,7713.2,8480.5,3986.8,8504.4,8698.7,3480.5,2787.5,4957.5,8599.6,8512.3,5033.7,130.5,5008.6,8497.0,8459.0,11869.7,8471.2,5637.2,7250.0,9312.9,4210.4,5883.4,2215.3,3482.8,8084.4,3881.4,7661.3,4883.4,5591.8,10103.5,11173.8,5091.7,8703.0,4929.3,3214.6,7909.7,7593.7,9248.8,5064.6,9407.3,5633.9,5723.2,2782.3,9431.2,5123.3,8502.5,3476.4,3707.5,10956.2,10996.4,8442.8,8441.2,8468.0,8570.3
Felleskjøpet Volda,4408.1,1890.8,4594.7,4630.9,6692.2,6432.6,6503.5,5296.1,6620.2,6618.1,4521.2,6630.7,5854.8,4031.5,2441.8,4734.1,4927.9,7356.8,4959.3,6243.3,5299.3,4530.2,7151.7,5098.7,3830.4,5302.8,1837.0,5867.6,8641.6,5829.6,4678.4,403.7,596.9,5358.3,5835.0,5249.5,5269.3,5099.0,3929.7,5308.2,5657.4,5301.2,5263.0,3999.4,4410.8,2438.6,5026.4,4518.6,4742.1,6058.2,509.9,5289.8,5323.0,4014.5,0.0,4903.2,5514.6,6219.4,4001.6,3952.6,5327.5,5306.4,7233.0,540.8,3972.6,2971.9,5327.2,5307.8,5321.9,3869.0,6118.9,2296.9,3885.9,5566.3,2632.2,4499.2,7703.2,7484.1,6020.4,6355.2,5527.4,5285.8,517.1,537.9,5204.4,5744.1,563.2,4752.3,5526.8,5125.6,4507.5,7004.8,5102.0,5058.7,4527.3,5170.4,4688.2,5605.6,3828.4,1836.3,5581.2,5289.3,1593.3,4843.9,5345.3,4611.5,7707.8,3924.6,4999.5,4530.4,525.5,6774.5,2866.3,4846.3,4533.9,5301.2,6570.5,5325.1,8669.5,7238.2,3853.1,7384.6,5420.3,5333.0,1854.4,3937.2,1829.3,5317.7,5279.7,8690.4,5291.9,5608.0,4070.7,6133.6,4528.3,2704.1,2502.0,303.5,4905.1,7639.1,4482.0,1704.1,5562.6,6924.2,7994.5,1912.4,8673.8,1750.0,502.5,4730.4,4414.4,6069.5,1885.3,6228.0,5604.7,5694.0,3847.9,6251.9,1944.0,5323.2,7234.1,528.2,7776.9,7817.1,5263.5,5261.9,5288.7,5391.0
"Langevåg, 6030 Langevåg",1186.2,3278.4,9227.9,9264.1,3470.3,5671.7,3281.6,2074.2,3398.3,3396.2,1299.3,3408.8,9899.4,8664.7,2670.1,2777.2,83.1,11354.0,9592.5,3021.4,2077.4,1308.3,10645.6,3215.3,8463.6,2080.9,3392.6,2645.7,5831.0,2607.7,253.5,5100.3,4489.3,2136.4,2613.1,2027.6,2047.4,1877.1,8562.9,2086.3,4896.5,2079.3,2041.1,8632.6,1188.9,2660.0,1804.5,1296.7,2710.2,2836.3,4442.4,2067.9,2101.1,8647.7,4915.9,0.0,2292.7,2997.5,8634.8,8585.8,2105.6,2084.5,11230.2,4467.1,8605.8,7605.1,2105.3,2085.9,2100.0,8502.2,2897.0,4638.8,6201.4,10199.5,4974.1,9132.4,11197.1,4262.2,2798.5,3133.3,9021.3,2063.9,4410.9,5234.5,1982.5,2522.2,5259.8,2745.4,2304.9,1903.7,1285.6,11002.0,1880.1,1836.8,1305.4,1948.5,263.3,4844.7,8461.6,3391.9,2359.3,2067.4,3935.2,84.7,2123.4,1389.6,4485.9,8557.8,1777.6,1308.5,4417.8,11407.7,5208.2,1624.4,1312.0,2079.3,10064.4,2103.2,5858.9,11235.4,8486.3,12017.8,2198.4,2111.1,3414.1,8570.4,3462.6,2095.8,2057.8,5468.5,2070.0,4847.1,848.8,2911.7,8022.2,5046.0,7135.2,4696.8,1.9,11636.3,1260.1,3533.4,4701.1,3702.3,4772.6,3327.1,5863.2,3181.8,5199.1,1508.5,1192.5,2847.6,3482.3,3006.1,4843.8,4882.8,8481.1,3030.0,3239.9,2101.3,11231.3,4399.5,4555.0,4595.2,2041.6,2040.0,2066.8,2169.1
SKARBØVIKGATA 26,1515.7,4145.9,9835.5,9871.7,3162.2,5791.8,1706.4,225.3,3090.2,3088.1,1029.0,3100.7,10766.9,9272.3,3537.6,2897.3,2301.8,12221.5,10200.1,2747.1,290.3,1161.9,11513.1,3335.4,9071.2,227.0,4260.1,1070.5,5556.7,2299.6,2052.3,5707.9,5096.9,1862.1,1037.9,293.6,307.2,444.4,9170.5,231.5,5016.6,292.2,275.7,9240.2,1309.0,3527.5,605.4,1074.8,2830.3,1261.1,5050.0,291.1,229.3,9255.3,5523.5,2277.1,0.0,2723.2,9242.4,9193.4,250.8,229.7,12097.7,5074.7,9213.4,8175.2,250.5,231.1,312.9,9109.8,1321.8,5506.3,6321.5,10319.8,5841.6,9740.0,12064.6,3987.9,2490.4,1558.1,9888.8,276.8,5018.5,5842.1,322.8,2247.9,5867.4,2865.5,12.2,488.2,1123.2,11869.5,681.0,644.1,1425.5,496.9,2062.1,4964.8,9069.2,4259.4,123.3,241.4,4802.7,2217.8,169.3,1069.8,4211.6,9165.4,815.5,1035.7,5025.4,12015.3,6075.7,774.7,1041.3,292.2,10931.9,280.7,5584.6,12102.9,9093.9,12625.4,203.8,324.0,4281.6,9178.0,4330.1,196.9,302.1,5160.4,314.3,4967.2,1437.2,1336.5,8889.7,5913.5,7742.8,5304.4,2279.0,12503.8,1115.1,4400.9,4821.2,3394.2,4498.3,4194.6,5588.9,3789.4,5806.7,895.1,1395.8,1272.4,4349.8,2731.8,4963.9,5002.9,9088.7,1454.8,4107.4,314.2,12098.8,5007.1,4280.7,4320.9,275.3,295.0,279.7,174.5
"Ørskog, 6240 Ørskog",2235.3,4865.5,9992.1,10028.3,2326.7,5449.6,3714.7,2507.3,2254.7,2252.6,1774.8,2265.2,11486.5,9991.9,4257.2,2725.0,3021.4,12941.1,10356.7,76.5,2510.5,1844.0,12232.7,3163.1,9227.8,2514.0,4979.7,3078.8,2887.5,1464.1,2771.9,6427.5,5816.5,1023.2,2371.6,2460.7,2480.5,2310.2,9890.1,2519.4,4535.1,2512.4,2474.2,9959.8,2020.0,4247.1,2237.6,1806.5,2658.0,3269.4,5769.6,2501.0,2534.2,9974.9,6243.1,2996.7,2725.8,0.0,9962.0,9913.0,2538.7,2517.6,12817.3,5794.3,9933.0,8002.9,2538.4,2519.0,2533.1,9266.4,3330.1,6225.9,6149.2,7650.6,6561.2,9896.6,12784.2,1318.7,1654.9,3566.4,10608.4,2497.0,5738.1,6561.7,2415.6,726.1,6587.0,2693.2,2738.0,2336.8,1805.3,12589.1,2313.2,2274.3,1865.9,2381.6,2781.7,4521.2,9225.8,4979.0,2792.4,2500.5,5522.3,2937.4,2556.5,1712.4,1542.4,9885.0,2268.1,1755.3,5745.0,12734.9,6795.3,2061.9,1870.5,2512.4,11651.5,2536.3,2915.4,12822.5,9250.5,12782.0,2631.5,2544.2,5001.2,9897.6,5049.7,2528.9,2490.9,4324.9,2503.1,4485.7,2156.8,1938.2,9609.3,6633.1,7899.4,6024.0,2998.6,13223.4,1806.6,5120.5,4648.9,2558.7,1829.1,4914.2,2919.7,4509.0,6526.3,2000.5,2088.9,3280.7,5069.4,25.3,4482.4,4618.1,9245.3,3463.1,4827.0,2534.4,12818.4,5726.7,1611.5,1651.7,2474.7,2473.1,2499.9,2602.2
"Nordfjordeid, 6770 Nordfjordeid",7574.0,5056.7,3515.7,3551.9,9858.1,6448.4,9669.4,8462.0,9786.1,9784.0,7687.1,9796.6,2025.7,61.0,5607.7,7419.0,8093.8,3527.7,3880.3,9409.2,8465.2,7696.1,4496.6,6903.9,2751.4,8468.7,5002.9,9033.5,8657.4,8995.5,7844.3,3058.4,3762.8,8524.2,9000.9,8415.4,8435.2,8264.9,93.7,8474.1,5673.2,8467.1,8428.9,102.9,7576.7,5604.5,8192.3,7684.5,7427.0,9224.1,3675.8,8455.7,8488.9,118.0,3398.2,8069.1,8680.5,9385.3,0.0,48.6,8493.4,8472.3,3403.9,3706.7,50.5,2987.7,8493.1,8473.7,8487.8,2790.0,9284.8,5462.8,3901.7,4487.3,5798.1,3420.2,5048.1,8792.7,9186.3,9521.1,2925.6,8451.7,3683.0,3219.0,8370.3,8910.0,3217.9,7437.2,8692.7,8291.5,7673.4,3175.7,8267.9,8224.6,7693.2,8336.3,7854.1,5621.4,2749.4,5002.2,8747.1,8455.2,4759.2,8009.8,8511.2,7777.4,10873.7,193.5,8165.4,7696.3,3691.4,2945.4,6032.2,8012.2,7699.8,8467.1,3915.4,8491.0,8685.3,3409.1,2774.1,4944.1,8586.2,8498.9,5020.3,128.4,4995.2,8483.6,8445.6,11856.3,8457.8,5623.8,7236.6,9299.5,4139.0,5870.0,2201.9,3469.4,8071.0,3810.0,7647.9,4870.0,5578.4,10090.1,11160.4,5078.3,8689.6,4915.9,3201.2,7896.3,7580.3,9235.4,5051.2,9393.9,5620.5,5709.8,2768.9,9417.8,5109.9,8489.1,3405.0,3694.1,10942.8,10983.0,8429.4,8427.8,8454.6,8556.9
"Nordfjordeid, 6770 Nordfjordeid",7525.4,5008.1,3467.1,3503.3,9809.5,6399.8,9620.8,8413.4,9737.5,9735.4,7638.5,9748.0,2035.1,78.9,5559.1,7370.4,8045.2,3537.1,3831.7,9360.6,8416.6,7647.5,4506.0,6855.3,2702.8,8420.1,4954.3,8984.9,8608.8,8946.9,7795.7,3009.8,3714.2,8475.6,8952.3,8366.8,8386.6,8216.3,45.1,8425.5,5624.6,8418.5,8380.3,57.0,7528.1,5555.9,8143.7,7635.9,7378.4,9175.5,3627.2,8407.1,8440.3,72.1,3349.6,8020.5,8631.9,9336.7,49.0,0.0,8444.8,8423.7,3413.3,3658.1,20.0,2939.1,8444.5,8425.1,8439.2,2741.4,9236.2,5414.2,3853.1,4438.7,5749.5,3371.6,5057.5,8744.1,9137.7,9472.5,2935.0,8403.1,3634.4,3170.4,8321.7,8861.4,3169.3,7388.6,8644.1,8242.9,7624.8,3185.1,8219.3,8176.0,7644.6,8287.7,7805.5,5572.8,2700.8,4953.6,8698.5,8406.6,4710.6,7961.2,8462.6,7728.8,10825.1,186.8,8116.8,7647.7,3642.8,2954.8,5983.6,7963.6,7651.2,8418.5,3924.8,8442.4,8636.7,3418.5,2725.5,4895.5,8537.6,8450.3,4971.7,79.8,4946.6,8435.0,8397.0,11807.7,8409.2,5575.2,7188.0,9250.9,4148.4,5821.4,2153.3,3420.8,8022.4,3819.4,7599.3,4821.4,5529.8,10041.5,11111.8,5029.7,8641.0,4867.3,3152.6,7847.7,7531.7,9186.8,5002.6,9345.3,5571.9,5661.2,2720.3,9369.2,5061.3,8440.5,3414.4,3645.5,10894.2,10934.4,8380.8,8379.2,8406.0,8508.3
"Løvenvoldgata 6, 6002 Ålesund",1336.5,3966.7,9656.3,9692.5,2983.0,5612.6,1527.2,31.6,2911.0,2908.9,849.8,2921.5,10587.7,9093.1,3358.4,2718.1,2122.6,12042.3,10020.9,2567.9,111.1,982.7,11333.9,3156.2,8892.0,50.8,4080.9,891.3,5377.5,2120.4,1873.1,5528.7,4917.7,1682.9,858.7,114.4,128.0,265.2,8991.3,19.3,4837.4,113.0,96.5,9061.0,1129.8,3348.3,426.2,895.6,2651.1,1081.9,4870.8,111.9,49.2,9076.1,5344.3,2097.9,249.2,2544.0,9063.2,9014.2,0.0,21.1,11918.5,4895.5,9034.2,7996.0,30.7,19.7,133.7,8930.6,1142.6,5327.1,6142.3,10140.6,5662.4,9560.8,11885.4,3808.7,2311.2,1378.9,9709.6,97.6,4839.3,5662.9,143.6,2068.7,5688.2,2686.3,261.4,309.0,944.0,11690.3,501.8,464.9,1246.3,317.7,1882.9,4785.6,8890.0,4080.2,315.8,62.2,4623.5,2038.6,90.4,890.6,4032.4,8986.2,636.3,856.5,4846.2,11836.1,5896.5,595.5,862.1,113.0,10752.7,101.5,5405.4,11923.7,8914.7,12446.2,95.5,144.8,4102.4,8998.8,4150.9,62.8,122.9,4981.2,135.1,4788.0,1258.0,1157.3,8710.5,5734.3,7563.6,5125.2,2099.8,12324.6,935.9,4221.7,4642.0,3215.0,4319.1,4015.4,5409.7,3610.2,5627.5,715.9,1216.6,1093.2,4170.6,2552.6,4784.7,4823.7,8909.5,1275.6,3928.2,135.0,11919.6,4827.9,4101.5,4141.7,96.1,115.8,100.5,124.8
APOTEKERGATA 5,1315.4,3945.6,9635.2,9671.4,2961.9,5591.5,1506.1,10.5,2889.9,2887.8,828.7,2900.4,10566.6,9072.0,3337.3,2697.0,2101.5,12021.2,9999.8,2546.8,90.0,961.6,11312.8,3135.1,8870.9,29.7,4059.8,870.2,5356.4,2099.3,1852.0,5507.6,4896.6,1661.8,837.6,93.3,106.9,244.1,8970.2,1.8,4816.3,91.9,75.4,9039.9,1108.7,3327.2,405.1,874.5,2630.0,1060.8,4849.7,90.8,28.1,9055.0,5323.2,2076.8,228.1,2522.9,9042.1,8993.1,21.1,0.0,11897.4,4874.4,9013.1,7974.9,20.8,1.4,112.6,8909.5,1121.5,5306.0,6121.2,10119.5,5641.3,9539.7,11864.3,3787.6,2290.1,1357.8,9688.5,76.5,4818.2,5641.8,122.5,2047.6,5667.1,2665.2,240.3,287.9,922.9,11669.2,480.7,443.8,1225.2,296.6,1861.8,4764.5,8868.9,4059.1,294.7,41.1,4602.4,2017.5,69.3,869.5,4011.3,8965.1,615.2,835.4,4825.1,11815.0,5875.4,574.4,841.0,91.9,10731.6,80.4,5384.3,11902.6,8893.6,12425.1,116.6,123.7,4081.3,8977.7,4129.8,41.7,101.8,4960.1,114.0,4766.9,1236.9,1136.2,8689.4,5713.2,7542.5,5104.1,2078.7,12303.5,914.8,4200.6,4620.9,3193.9,4298.0,3994.3,5388.6,3589.1,5606.4,694.8,1195.5,1072.1,4149.5,2531.5,4763.6,4802.6,8888.4,1254.5,3907.1,113.9,11898.5,4806.8,4080.4,4120.6,75.0,94.7,79.4,115.0
"Gate 1, 6718 Deknepollen",10799.8,8099.5,6818.3,6854.5,13083.9,9751.0,12895.2,11687.8,13011.9,13009.8,10912.9,13022.4,1394.8,3380.1,8650.5,10721.6,11319.6,301.3,7182.9,12635.0,11691.0,10921.9,3830.1,10206.5,6054.0,11694.5,8045.7,12259.3,11960.0,12221.3,11070.1,6284.2,6988.6,11750.0,12226.7,11641.2,11661.0,11490.7,3381.4,11699.9,8975.8,11692.9,11654.7,3469.7,10802.5,8647.3,11418.1,10910.3,10729.6,12449.9,6901.6,11681.5,11714.7,3484.8,6624.0,11294.9,11906.3,12611.1,3412.5,3422.9,11719.2,11698.1,0.0,6932.5,3438.5,6290.3,11718.9,11699.5,11713.6,6092.6,12510.6,6657.9,7204.3,7789.9,6302.7,6722.8,4381.6,12095.3,12412.1,12746.9,2259.1,11677.5,6908.8,6444.8,11596.1,12135.8,6443.7,10739.8,11918.5,11517.3,10899.2,298.0,11493.7,11450.4,10919.0,11562.1,11079.9,8924.0,6052.0,8045.0,11972.9,11681.0,7417.2,11235.6,11737.0,11003.2,14099.5,3407.7,11391.2,10922.1,6917.2,4081.1,8690.2,11238.0,10925.6,11692.9,3059.0,11716.8,11987.9,5.2,6076.7,8257.7,11812.0,11724.7,8063.1,3442.0,8038.0,11709.4,11671.4,15082.1,11683.6,8926.4,10462.4,12525.3,3472.5,8528.0,5504.5,6695.2,11296.8,447.6,10873.7,7912.8,8881.0,13315.9,14386.2,8121.1,11992.2,8141.7,6427.0,11122.1,10806.1,12461.2,8094.0,12619.7,8923.1,9012.4,6071.5,12643.6,8152.7,11714.9,1.1,6919.9,14168.6,14208.8,11655.2,11653.6,11680.4,11782.7
"Kyaborga 4, 6150 Ørsta",3957.9,2135.6,4849.1,4885.3,6242.0,6687.0,6053.3,4845.9,6170.0,6167.9,4071.0,6180.5,6109.2,4285.9,2686.6,4283.9,4477.7,7611.2,5213.7,5793.1,4849.1,4080.0,7481.6,4648.5,4084.8,4852.6,2081.8,5417.4,8602.7,5379.4,4228.2,733.6,146.7,4908.1,5384.8,4799.3,4819.1,4648.8,4184.1,4858.0,5911.8,4851.0,4812.8,4253.8,3960.6,2683.4,4576.2,4068.4,4291.9,5608.0,42.7,4839.6,4872.8,4268.9,549.2,4453.0,5064.4,5769.2,4256.0,4207.0,4877.3,4856.2,7487.4,0.0,4227.0,3226.3,4877.0,4857.6,4871.7,4123.4,5668.7,2541.7,4140.3,5820.7,2877.0,4753.6,8033.1,7033.9,5570.2,5905.0,5857.3,4835.6,66.9,867.8,4754.2,5293.9,893.1,4302.1,5076.6,4675.4,4057.3,7259.2,4651.8,4608.5,4077.1,4720.2,4238.0,5860.0,4082.8,2081.1,5131.0,4839.1,1838.1,4393.7,4895.1,4161.3,7257.6,4179.0,4549.3,4080.2,75.3,7028.9,3111.1,4396.1,4083.7,4851.0,6900.4,4874.9,8630.6,7492.6,4107.5,7639.0,4970.1,4882.8,2099.2,4191.6,2074.1,4867.5,4829.5,8240.2,4841.7,5862.4,3620.5,5683.4,4858.2,2948.9,2756.4,330.1,4454.9,7893.5,4031.8,1948.9,5817.0,6474.0,7544.3,2157.2,8634.9,1299.8,832.4,4280.2,3964.2,5619.3,2130.1,5777.8,5859.1,5948.4,4102.3,5801.7,2188.8,4873.0,7488.5,78.0,7326.7,7366.9,4813.3,4811.7,4838.5,4940.8
"Sjukehusveien 14, 6770 Nordfjordeid",7539.9,5022.6,3481.6,3517.8,9824.0,6414.3,9635.3,8427.9,9752.0,9749.9,7653.0,9762.5,2045.9,81.2,5573.6,7384.9,8059.7,3547.9,3846.2,9375.1,8431.1,7662.0,4516.8,6869.8,2717.3,8434.6,4968.8,8999.4,8623.3,8961.4,7810.2,3024.3,3728.7,8490.1,8966.8,8381.3,8401.1,8230.8,59.6,8440.0,5639.1,8433.0,8394.8,64.2,7542.6,5570.4,8158.2,7650.4,7392.9,9190.0,3641.7,8421.6,8454.8,79.3,3364.1,8035.0,8646.4,9351.2,51.3,14.5,8459.3,8438.2,3424.1,3672.6,0.0,2953.6,8459.0,8439.6,8453.7,2755.9,9250.7,5428.7,3867.6,4453.2,5764.0,3386.1,5068.3,8758.6,9152.2,9487.0,2945.8,8417.6,3648.9,3184.9,8336.2,8875.9,3183.8,7403.1,8658.6,8257.4,7639.3,3195.9,8233.8,8190.5,7659.1,8302.2,7820.0,5587.3,2715.3,4968.1,8713.0,8421.1,4725.1,7975.7,8477.1,7743.3,10839.6,201.3,8131.3,7662.2,3657.3,2965.6,5998.1,7978.1,7665.7,8433.0,3935.6,8456.9,8651.2,3429.3,2740.0,4910.0,8552.1,8464.8,4986.2,94.3,4961.1,8449.5,8411.5,11822.2,8423.7,5589.7,7202.5,9265.4,4159.2,5835.9,2167.8,3435.3,8036.9,3830.2,7613.8,4835.9,5544.3,10056.0,11126.3,5044.2,8655.5,4881.8,3167.1,7862.2,7546.2,9201.3,5017.1,9359.8,5586.4,5675.7,2734.8,9383.7,5075.8,8455.0,3425.2,3660.0,10908.7,10948.9,8395.3,8393.7,8420.5,8522.8
