customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
1070,Fole Festlig Drift,Ålesund,6002.0,62.4390436,6.1854688,07:55,09:55,1.5,0.5,345.8,0.0,1,2401,20.0
1842,Fru Svendsen Kafe,Ålesund,6002.0,62.201082,6.124354,08:30,10:30,1.0,0.5,218.6,0.0,1,2501,16.0
1821,Føniks Kaffihus,Volda,6100.0,62.201385,6.122407,08:35,10:35,1.0,0.5,282.6,0.0,1,2501,7.7
1911,Geiranger Omsorgssenter,Geiranger,6216.0,62.099853,7.205,11:05,13:05,1.5,1.0,117.5,0.0,1,2302,20.0
8350,Happy Elefant,APOTEKERGATA 5,6004.0,62.4744125,6.1566436,12:45,14:45,1.0,0.5,354.8,0.0,1,2052,8.6
7810,Haramsøy Barnehage 2024,Haramsøy barnehage,,62.638125145316096,6.268133359262138,10:00,12:00,1.0,0.5,113.3,0.0,1,2151,5.5
7917,Harøy Nye Barnehage 2024,Harøy,6060.0,62.771956070230786,6.461810613236316,10:55,12:55,1.0,0.5,669.28,0.0,1,2151,8.8
7615,Havila Hotell Ivar Aasen,Kyaborga 4,6150.0,62.19848223273154,6.128937797855266,08:40,10:40,1.5,0.5,585.72,0.0,1,2501,8.3
9302,Hole Kjøtt As,Ålesund,6002.0,62.4713742,6.159168,07:45,09:45,0.5,0.0,300.0,0.0,1,2101,8.6
6712,Holmen Mat Og Drikke,Ålesund,6002.0,62.14397,6.0712,10:00,12:00,0.5,0.0,300.0,0.0,1,2501,10.4
8570,Hotel 1904 As,Apotekergata 5,6004.0,62.4729228,6.1581093,06:55,08:55,2.52,0.52,2543.77,0.0,1,2101,13.5
8408,Hotel Brosundet Bryggen,APOTEKERGATA 1-3,6004.0,62.4722192,6.1522983,12:00,14:00,1.0,0.0,0.0,0.0,1,2103,12.9
8559,Hotel Noreg,KONGENS GATE 27,6002.0,62.4755287,6.1560491,12:05,14:05,2.5,1.0,1177.72,0.0,1,2052,7.3
899,Iss 422542 Nordea Ålesund,Ålesund,6002.0,62.4714696,6.1536135,07:30,09:30,0.5,0.0,490.0,0.0,1,2051,6.5
9332,Iss 460367 Ncc Moavegen Kant.,Moavegen,6010.0,62.46863,6.347776,08:55,10:55,1.5,0.5,756.16,0.0,1,2107,7.6
3550,Joker Geiranger,Joker Geiranger,,62.101089,7.205247,10:25,12:25,3.5,1.0,2079.75,0.0,1,2302,20.0
2218,Joker Gursken,Joker Gursken,,62.216106,5.649571,07:10,09:10,1.0,0.0,959.4,0.0,1,2352,9.8
4070,Joker Larsnes,Joker Larsnes,,62.20638,5.5715076,07:55,09:55,3.5,1.0,3694.28,0.0,1,2352,16.9
3210,Joker Lepsøy,Joker Lepsøy,,62.61032,6.20503,09:40,11:40,3.0,0.5,2545.77,0.0,1,2151,16.7
1126,Joker Loen,Joker Loen,,61.8718144,6.8480974,09:00,13:00,3.0,0.5,2838.99,0.0,1,2551,14.3
