Kundenr,Alle kunder,Antall leveranser,Antall min. per lev.,Minutter pr M3
8027,WESTRES KOND. AVD SUNN OG GOD ,81,5.098765432098766,11.748815446307061
8026,WESTRES KOND. AVD VOLDA ,61,3.721311475409836,13.91127426046563
8028,WESTRES KOND. AVD ØRSTA AMFI ,65,2.0923076923076924,7.072076944197154
8633,WOK & GRILL ,13,2.1538461538461537,6.21577163255022
8343,XL DINER ,103,7.504854368932039,10.701839955021816
8515,XL FOOD COMPANY ,72,7.458333333333333,9.763492574018457
8025,YONG HONG RESTAURANT ,1,1.0,1.329433661260303
5086,YRI OUTDOOR ,3,2.6666666666666665,6.456298926640303
7938,YSTENESET BOLIGER ,15,4.0,11.017867308151386
376,YUSUF ,19,2.6842105263157894,112.58278145695364
13329,YX KNUTEPUNKTET ,27,5.0,17.857142857142858
3297,YX LARSNES ,9,8.11111111111111,40.60292563546359
8555,ZUUMA ,85,2.9176470588235293,6.879679673237406
10097,ØDEGAARD ENGROS SPISEROM ,35,4.514285714285714,50.93488072211476
7941,ØHD,29,1.1379310344827587,8.071222423323388
6024,ØRSKOG BILSENTER ,4,5.25,6.586582191136341
6027,ØRSKOG KINO ,1,1.0,2.1753317380900588
7909,ØRSKOG SJUKEHEIM 2024 ,53,4.566037735849057,5.4931098923872534
7912,ØRSKOG SKULE SFO 2024 ,20,1.85,18.712385576290902
8054,ØRSTA CAMPING AS ,74,12.594594594594595,3.2697278874214444
8172,ØRSTA KULTURHUS OG  KINO ,4,2.25,3.1005615461466913
8137,ØRSTA RÅDHUS KANTINE ,3,3.6666666666666665,17.64234161988773
8183,ØRSTA VGS REST.&MATFAG ,36,4.027777777777778,12.334053812200846
8130,ØRSTAHEIMEN  FELLESKJ 31266 ,100,6.73,4.667635241436727
9204,AAFK FORTUNA ,1,15.0,7.780082987551867
1976,ÅHJEMSBUA ,7,3.4285714285714284,6.832156684126622
7319,ÅLESUND ASIA SHOP ,2,3.0,3.398470688190314
9125,ÅLESUND BEH.SENTER AVD 6711 ,52,3.519230769230769,34.31850573850424
8285,ÅLESUND FENGSEL 3390KARSANDN ,48,8.541666666666666,37.7174503003597
8348,ÅLESUND FOLKEHØGSKOLE ,65,3.2615384615384615,3.560575294914726
8280,ÅLESUND FOTBALL AS ,1,0.0,
1982,ÅLESUND GOLFKLUBB ,20,9.35,11.97934683732431
7901,ÅLESUND KOMMUNE KONSERNINNKJØP ,1,1.0,3.5765379113018594
7586,ÅLESUND PADEL ,9,2.5555555555555554,6.067961165048544
8258,AALESUND PROTECTIVE WEAR AS ,16,3.6875,9.833333333333334
8963,ÅLESUND SJUKEHUS HF AVD 9034 ,100,2.86,6.583369396079444
9179,ÅLESUND STORSENTER ,10,3.8,3.1900068836990654
9231,ÅLESUND SUSHI ,2,3.0,15.166835187057634
13202,ÅLESUND VGS VOLSDALSBERGA ,35,7.428571428571429,10.637396914418458
8989,AARFLOT HAVNEVIK AS ,46,6.478260869565218,6.003888424382235
7928,ÅRØYHAUGEN BARNEHAGE 2024 ,43,3.488372093023256,10.474787187240311
7919,ÅSE HELSEHUS 2024 ,52,5.019230769230769,6.305886218618553
